animeA_id,animeB_id,relation_type
17811,21241,Other
49828,31251,Other
38683,36132,Other
17813,21241,Other
10909,16774,Other
18153,37858,Other
27891,36439,Other
40983,31050,Other
17815,39014,Other
39415,33734,Other
38982,24625,Other
40879,41182,Other
33051,24625,Other
32158,86,Other
33845,17791,Other
9170,94,Other
34787,37398,Other
32681,1090,Other
37521,34845,Other
36475,37278,Other
35247,48820,Other
38784,34662,Other
8176,21,Other
18229,34820,Other
17621,38714,Other
9170,24625,Other
36064,34662,Other
32146,32145,Other
35198,17815,Other
36475,42128,Other
35635,42955,Other
35317,36564,Other
33970,39429,Other
9735,19261,Other
32989,40543,Other
38024,37818,Other
31251,1090,Other
34844,3008,Other
30415,37860,Other
38027,17811,Other
17813,37859,Other
35265,39721,Other
36915,34321,Other
9629,40251,Other
10370,10987,Other
48918,36132,Other
33226,24835,Other
34844,39249,Other
17621,2759,Other
29035,4690,Other
34915,42385,Other
16774,2759,Other
51234,40477,Other
1856,85,Other
29035,1343,Other
38683,40342,Other
37096,31670,Other
35635,36624,Other
33871,85,Other
36915,38959,Other
32733,32147,Other
32158,38714,Other
17791,17815,Other
35219,39721,Other
14353,33489,Other
30151,28755,Other
36714,37818,Other
34661,38021,Other
49828,1967,Other
35305,32365,Other
35283,32365,Other
19489,31,Other
42385,36529,Other
35312,12979,Other
35305,12979,Other
33454,22777,Other
33880,22777,Other
36915,37651,Other
43745,82,Other
39592,30,Other
35305,19759,Other
48919,32197,Other
32681,30,Other
35308,19759,Other
1968,30,Other
16371,32197,Other
40206,44248,Other
13231,35454,Other
17621,84,Other
32,36871,Other
2363,40351,Other
4033,38562,Other
10370,24675,Other
29729,38025,Other
2294,5270,Other
32143,41096,Other
32365,36564,Other
32937,41590,Other
33027,35704,Other
33226,16774,Other
87,16774,Other
19165,36064,Other
6731,23259,Other
21479,35745,Other
31050,32736,Other
33225,85,Other
14349,38982,Other
51222,34742,Other
31389,36064,Other
41136,36564,Other
37096,24675,Other
30778,39611,Other
1939,3927,Other
24675,37096,Other
35265,33543,Other
13863,28149,Other
23587,37124,Other
49119,24373,Other
36064,44248,Other
10686,37851,Other
1939,82,Other
8438,2363,Other
37055,40298,Other
956,6970,Other
37285,37818,Other
9893,33183,Other
34052,40714,Other
40587,38850,Other
5684,36995,Other
11569,35206,Other
13863,38055,Other
43751,18679,Other
5270,1241,Other
40587,11569,Other
35716,14347,Other
37484,40714,Other
38299,36724,Other
39592,43204,Other
11569,40587,Other
49828,38982,Other
12191,40587,Other
41030,3786,Other
3318,95,Other
38084,36064,Other
28149,38716,Other
51145,40881,Other
38086,38897,Other
38958,36729,Other
37626,34238,Other
5270,8287,Other
31174,33549,Other
7559,36064,Other
281,92,Other
1932,49426,Other
80,40890,Other
35310,36724,Other
4130,32681,Other
11569,37051,Other
11695,1939,Other
38897,36729,Other
21407,37051,Other
4094,38683,Other
23943,28149,Other
28701,38958,Other
51145,11073,Other
37818,9884,Other
35219,37664,Other
12851,10937,Other
33882,3848,Other
2759,96,Other
32927,32792,Other
35306,35305,Other
35716,32739,Other
35716,49211,Other
36132,48918,Other
33489,49211,Other
9170,18679,Other
37850,35308,Other
36564,36261,Other
34244,37028,Other
1856,1969,Other
14829,38784,Other
2759,28149,Other
38025,48919,Other
35287,38299,Other
17621,92,Other
37850,35306,Other
1090,14353,Other
30122,10808,Other
37865,51145,Other
85,14353,Other
30122,23259,Other
8438,36825,Other
5723,19489,Other
15335,33548,Other
33879,31289,Other
51145,43568,Other
2298,34549,Other
16774,4130,Other
12851,39592,Other
43751,39592,Other
6877,42161,Other
32927,2743,Other
9170,10937,Other
1939,10937,Other
51145,30686,Other
39611,33548,Other
42136,51013,Other
43751,14347,Other
49828,2273,Other
47413,33145,Other
2306,4130,Other
2298,4130,Other
42697,3545,Other
1856,3444,Other
1565,36836,Other
6336,281,Other
39697,33552,Other
36825,32359,Other
16774,1969,Other
6336,38055,Other
5723,32792,Other
17873,35551,Other
10937,23259,Other
37843,39697,Other
20667,13863,Other
14093,36836,Other
94,33225,Other
37818,33552,Other
37885,3545,Other
37626,37931,Other
1092,281,Other
16774,39935,Other
1967,38055,Other
49211,38055,Other
2269,2391,Other
49827,35716,Other
891,36239,Other
31035,41063,Other
2759,5723,Other
987,40181,Other
15323,22661,Other
40181,22661,Other
3784,3444,Other
38055,2743,Other
34549,2743,Other
41030,3202,Other
3786,8132,Other
39592,5723,Other
32739,38715,Other
93,2695,Other
3848,40181,Other
32,20667,Other
3785,39935,Other
41030,12851,Other
10937,1856,Other
33875,33454,Other
36871,32158,Other
49828,9170,Other
33876,40367,Other
30,41063,Other
3786,8753,Other
33881,33882,Other
4130,10909,Other
1969,23943,Other
33934,17621,Other
33226,20667,Other
2269,8132,Other
3546,33878,Other
6336,41030,Other
33878,51162,Other
2225,33876,Other
37290,33454,Other
1092,32739,Other
36240,36242,Other
5723,49211,Other
11359,33881,Other
3444,38715,Other
34165,33454,Other
2386,33454,Other
9170,3202,Other
11359,33876,Other
5723,43745,Other
28149,43745,Other
3444,33225,Other
93,23943,Other
49828,23943,Other
22699,33882,Other
10033,33882,Other
5270,12851,Other
10033,33880,Other
1091,6731,Other
36215,33879,Other
1470,1471,Sequel
16417,23399,Sequel
1387,1388,Sequel
3514,5089,Sequel
42568,49263,Sequel
6444,8311,Sequel
6171,9130,Sequel
2590,8294,Sequel
38690,44213,Sequel
36291,36790,Sequel
2106,12689,Sequel
28907,31637,Sequel
33244,34999,Sequel
3035,30571,Sequel
6347,9471,Sequel
39963,46701,Sequel
42296,42295,Sequel
40100,42206,Sequel
3345,25661,Sequel
48910,36644,Sequel
34163,34164,Sequel
32797,38484,Sequel
5585,5584,Sequel
39188,48962,Sequel
33603,33604,Sequel
24893,35759,Sequel
47814,47816,Sequel
4854,4856,Sequel
31829,32888,Sequel
1710,2109,Sequel
3456,4535,Sequel
42054,40473,Sequel
1327,50379,Sequel
41118,41116,Sequel
1196,7761,Sequel
9252,9465,Sequel
536,869,Sequel
33209,36823,Sequel
4535,6479,Sequel
41549,41573,Sequel
14027,14967,Sequel
38071,38074,Sequel
2595,3627,Sequel
2062,2063,Sequel
10348,43350,Sequel
22265,38027,Sequel
6336,35224,Sequel
15125,30567,Sequel
2595,14827,Sequel
5521,16982,Sequel
22537,37893,Sequel
44146,44148,Sequel
7536,8250,Sequel
10714,10717,Sequel
33446,36824,Sequel
19251,35645,Sequel
9107,14093,Sequel
1254,1259,Sequel
23281,39491,Sequel
23775,23777,Sequel
2752,21755,Sequel
42498,48631,Sequel
14751,40024,Sequel
25729,29831,Sequel
19163,41461,Sequel
44154,44156,Sequel
10524,23409,Sequel
535,1172,Sequel
11917,40504,Sequel
42496,50364,Sequel
866,5233,Sequel
9260,36999,Sequel
35110,35111,Sequel
2061,2065,Sequel
28977,37491,Sequel
38121,38131,Sequel
27525,42030,Sequel
38882,50099,Sequel
11371,50099,Sequel
33142,33569,Sequel
38629,40329,Sequel
33142,42364,Sequel
33047,37651,Sequel
39457,34979,Prequel
24833,28405,Prequel
65,64,Prequel
3998,9006,Prequel
49413,44074,Prequel
40507,46971,Prequel
44087,9969,Prequel
48956,42187,Prequel
1357,1541,Prequel
5854,959,Prequel
50330,31478,Prequel
9244,9242,Prequel
36345,33704,Prequel
4242,4240,Prequel
48405,39495,Prequel
2157,4198,Prequel
41503,40969,Prequel
1002,949,Prequel
3429,1055,Prequel
38612,38611,Prequel
12053,8100,Prequel
12863,10257,Prequel
36427,36423,Prequel
8355,4737,Prequel
49869,49605,Prequel
34649,17080,Prequel
1563,435,Prequel
36856,34741,Prequel
1834,2479,Prequel
40097,539,Prequel
29787,21273,Prequel
31283,30782,Prequel
48890,39675,Prequel
36456,31964,Prequel
40059,36028,Prequel
38624,36979,Prequel
38020,36516,Prequel
2752,22,Prequel
5691,238,Prequel
1880,1879,Prequel
43207,42804,Prequel
23901,23897,Prequel
28713,25429,Prequel
1729,158,Prequel
915,589,Prequel
5029,627,Prequel
34776,237,Prequel
33795,31793,Prequel
129,2143,Prequel
41491,36923,Prequel
41461,17641,Prequel
3762,30571,Prequel
3269,873,Prequel
4534,4014,Prequel
9656,10152,Prequel
31853,3446,Prequel
36037,15119,Prequel
5028,5029,Prequel
38027,18507,Prequel
291,62,Prequel
34914,34277,Prequel
7488,7446,Prequel
40429,14751,Prequel
35315,4975,Prequel
1142,16,Prequel
14653,4192,Prequel
30891,11879,Prequel
3276,3275,Prequel
47164,37347,Prequel
38022,34661,Prequel
4967,4534,Prequel
44570,44545,Prequel
31486,7768,Prequel
38024,30757,Prequel
36565,558,Prequel
16371,6525,Prequel
38400,35198,Prequel
36565,1842,Prequel
1395,1394,Prequel
37101,32820,Prequel
36246,34661,Prequel
39480,32409,Prequel
468,43,Prequel
42176,36545,Prequel
51037,10527,Prequel
48694,36545,Prequel
50094,27947,Prequel
33726,131,Prequel
17237,17359,Prequel
37305,37304,Prequel
48916,40879,Prequel
49110,39836,Prequel
1172,535,Prequel
38131,38126,Prequel
51037,23409,Prequel
40983,2892,Prequel
30533,35982,Prequel
37324,34471,Prequel
28701,22297,Prequel
39477,19391,Prequel
35081,29801,Prequel
532,8756,Summary
33176,33422,Summary
39388,41271,Summary
34544,33519,Summary
21437,31105,Summary
11771,32869,Summary
34777,33964,Summary
36862,37514,Summary
101,36032,Summary
996,740,Summary
1239,740,Summary
37095,49145,Summary
37962,37710,Summary
1124,399,Summary
290,399,Summary
35678,35082,Summary
35320,37595,Summary
36474,41341,Summary
32615,34161,Summary
35073,34161,Summary
2175,1815,Summary
6984,28915,Summary
36999,36796,Summary
481,33997,Summary
6213,38180,Summary
22297,6624,Summary
38472,48896,Summary
39993,51222,Summary
39988,51222,Summary
971,15323,Summary
30450,31289,Summary
2225,8171,Summary
10074,50696,Summary
10074,32437,Summary
971,46171,Summary
2406,51162,Summary
30450,51162,Summary
48002,48002,Identity
37569,37569,Identity
11997,11997,Identity
4460,4460,Identity
30544,30544,Identity
3309,3309,Identity
1569,1569,Identity
218,218,Identity
41282,41282,Identity
2555,2555,Identity
1248,1248,Identity
30695,30695,Identity
9371,9371,Identity
35069,35069,Identity
18455,18455,Identity
7610,7610,Identity
35838,35838,Identity
10760,10760,Identity
5719,5719,Identity
38060,38060,Identity
39680,39680,Identity
2548,2548,Identity
1324,1324,Identity
43626,43626,Identity
7155,7155,Identity
11561,11561,Identity
39546,39546,Identity
2180,2180,Identity
6397,6397,Identity
2622,2622,Identity
36866,36866,Identity
2128,2128,Identity
34592,34592,Identity
5600,5600,Identity
34895,34895,Identity
23,23,Identity
31555,31555,Identity
2567,2567,Identity
4491,4491,Identity
853,853,Identity
32899,32899,Identity
33176,33176,Identity
7639,7639,Identity
32245,32245,Identity
35968,35968,Identity
3336,3336,Identity
32385,32385,Identity
43805,43805,Identity
27783,27783,Identity
36506,36506,Identity
4340,4340,Identity
6235,6235,Identity
45935,45935,Identity
1124,1124,Identity
29399,29399,Identity
17247,17247,Identity
935,935,Identity
1778,1778,Identity
34629,34629,Identity
9941,9941,Identity
100,100,Identity
1469,1469,Identity
694,694,Identity
22585,22585,Identity
7171,7171,Identity
2988,2988,Identity
35008,35008,Identity
40685,40685,Identity
34823,34823,Identity
22189,22189,Identity
35890,35890,Identity
3324,3324,Identity
43638,43638,Identity
8456,8456,Identity
42544,42544,Identity
4733,4733,Identity
852,852,Identity
7268,7268,Identity
2287,2287,Identity
2605,2605,Identity
4358,4358,Identity
38741,38741,Identity
34494,34494,Identity
48844,48844,Identity
7612,7612,Identity
1164,1164,Identity
50481,50481,Identity
40811,40811,Identity
44044,44044,Identity
6747,6747,Identity
33600,33600,Identity
16011,16011,Identity
43390,43390,Identity
296,296,Identity
8487,8487,Identity
24967,24967,Identity
46630,46630,Identity
30205,30205,Identity
16656,16656,Identity
31376,31376,Identity
32360,32360,Identity
13255,13255,Identity
40632,40632,Identity
38007,38007,Identity
35997,35997,Identity
3059,3059,Identity
2390,2390,Identity
1053,1053,Identity
3108,3108,Identity
49099,49099,Identity
43690,43690,Identity
3813,3813,Identity
1303,1303,Identity
163,163,Identity
48502,48502,Identity
49520,49520,Identity
40911,40911,Identity
42892,42892,Identity
8654,8654,Identity
10671,10671,Identity
3355,3355,Identity
943,943,Identity
2032,2032,Identity
37186,37186,Identity
38078,38078,Identity
40665,40665,Identity
48947,48947,Identity
42803,42803,Identity
33979,33979,Identity
1128,1128,Identity
422,422,Identity
14889,14889,Identity
547,547,Identity
31621,31621,Identity
30066,30066,Identity
34642,34642,Identity
14753,14753,Identity
7377,7377,Identity
